X_0,X_1,X_2,class
kind_1,22.09450521,6.423915165,1
kind_4,19.09208208,5.330595473,1
kind_1,17.26547511,4.057170601,1
kind_3,17.771875,4.060256194,1
kind_3,17.70145212,4.057195404,0
kind_3,25.2015379,4.08414045,0
kind_3,20.5523337,6.40976745,0
kind_3,19.94384862,5.670942829,0
kind_3,17.01019174,4.087347665,1
kind_2,17.16558009,6.121579676,1
kind_4,20.67506967,4.419319648,0
kind_3,17.51944093,5.869031829,1
kind_2,17.07858313,4.161347507,0
kind_2,17.09777505,6.207132739,0
kind_2,19.37630693,6.424035007,1
kind_4,20.46287591,4.05739572,0
kind_1,17.12722925,6.424113732,1
kind_1,33.17189457,6.410889194,0
kind_1,25.91552921,4.376342587,1
kind_2,19.30045543,4.232436489,0
kind_1,30.02594775,6.423482355,1
kind_1,18.99735544,6.424042887,0
kind_1,17.95609112,5.177440928,1
kind_3,21.2100354,6.383162344,0
kind_1,18.0785776,6.420165859,1
kind_1,17.61968341,6.203947267,1
kind_2,17.51906941,4.063898619,1
kind_2,18.13534933,6.42210567,0
kind_4,17.13220185,4.502228284,0
kind_3,23.04168848,6.423315471,0
kind_1,18.01948826,4.090280327,1
kind_4,17.48447335,6.343795313,0
kind_1,16.99836237,6.424113681,1
kind_4,34.41502732,6.424112525,1
kind_3,16.99735232,6.343772725,1
kind_1,17.80964994,6.423417061,0
kind_3,27.85547438,4.059919294,0
kind_1,19.06433363,6.400109298,1
kind_3,17.00703641,4.492413503,1
kind_4,18.97165678,4.506196352,0
kind_4,20.51128643,4.062811028,0
kind_1,17.49878054,5.446680718,1
kind_2,26.84387214,4.128267218,1
kind_4,18.50380018,4.057213642,1
kind_4,17.29596956,4.057168992,0
kind_4,29.87232834,4.069108663,1
kind_4,17.1794713,4.060487505,1
kind_3,17.81289221,6.257487612,1
kind_3,23.89743218,6.35462007,1
kind_3,18.12662483,6.406833,0
kind_1,17.50443249,4.783490828,0
kind_2,17.0245709,6.29605609,0
kind_3,22.35948959,4.834904193,1
kind_2,19.64490709,6.308391639,0
kind_3,16.99971641,6.385309601,1
kind_2,17.0043305,6.332214138,0
kind_2,24.21595474,6.160409345,1
kind_2,17.06612196,4.492939305,0
kind_4,17.64996375,5.102308239,1
kind_1,17.8697105,4.059609209,1
kind_3,26.96711827,4.289955845,0
kind_4,24.9031267,6.423835314,1
kind_3,22.88756744,4.422814552,0
kind_1,17.42477113,6.423488876,1
kind_4,19.22584206,6.363246885,0
kind_1,28.44815205,6.397233724,0
kind_4,17.75115505,6.42407935,0
kind_3,20.63446323,4.057171455,1
kind_1,20.81078638,6.424100838,1
kind_1,30.4952999,6.418768558,1
kind_3,17.28234205,4.066238346,1
kind_4,19.22388574,4.057168992,0
kind_3,17.04371137,4.057182453,1
kind_2,17.2801628,6.423093631,1
kind_1,17.03388671,6.201268382,1
kind_3,17.23086311,5.227398008,1
kind_3,25.18388548,4.092686909,1
kind_1,19.05562216,6.418925279,1
kind_1,25.19753161,6.424106304,0
kind_4,20.20207811,6.420014075,0
kind_3,23.3655239,4.106093296,0
kind_2,20.61309918,4.072786595,1
kind_3,21.47977282,5.60393847,0
kind_3,18.9127498,4.058642187,1
kind_2,17.17843242,4.061607176,0
kind_4,18.54494207,4.058693965,1
kind_1,17.01914178,4.060942204,0
kind_2,20.07279127,6.292965304,0
kind_2,20.50862782,4.855223448,1
kind_2,18.04153395,4.070526306,0
kind_1,19.91746128,4.069964757,1
kind_2,17.98586222,6.369365979,1
kind_2,19.57832154,6.423789877,1
kind_2,17.800513,5.61691958,0
kind_2,24.79641569,6.412483302,0
kind_1,17.07048006,6.387419574,0
kind_2,20.37204572,6.42407031,0
kind_3,17.04135514,6.330017729,0
kind_1,21.86165524,6.423852453,1
kind_1,30.74373497,5.297174401,1
kind_3,22.18661672,6.423938592,0
kind_1,17.00380361,5.973631104,0
kind_1,18.41318709,6.399392804,1
kind_3,18.300543,6.405802809,0
kind_1,17.35829963,4.357914101,0
kind_3,20.88478114,5.981553309,0
kind_1,19.41442926,6.420661299,1
kind_2,17.29353867,5.720294461,0
kind_1,19.34473532,6.423900914,1
kind_1,16.99846142,4.081055383,1
kind_4,17.41723864,4.730727271,1
kind_3,21.57943104,4.060265258,0
kind_2,18.62701557,6.166035845,0
kind_3,35.29249736,5.596756546,1
kind_1,18.93397235,6.424106968,1
kind_1,19.09872171,6.42411341,1
kind_1,18.6998557,4.05717035,1
kind_1,17.02657926,6.423707205,1
kind_1,17.26560749,6.422907677,0
kind_4,19.08568106,4.623209276,0
kind_3,17.6763721,4.17400851,0
kind_2,22.50169106,4.428469904,1
kind_4,17.89476722,4.057169051,0
kind_1,17.15094337,6.240050842,1
kind_3,17.82896302,5.246414232,0
kind_4,18.5877453,4.14392517,0
kind_4,20.12479846,4.057169012,0
kind_2,17.51068036,6.107769605,0
kind_2,17.72299255,4.057170706,0
kind_3,17.24291052,4.057359142,0
kind_1,17.05272191,4.057256269,1
kind_3,19.63898164,6.423704656,1
kind_1,18.39407648,6.256378687,1
kind_3,17.03944023,4.067791432,1
kind_3,17.99551952,6.424112928,1
kind_4,19.04719153,6.41190586,1
kind_1,22.16813338,6.42411205,1
kind_2,23.31853812,4.885996577,1
kind_3,17.55232811,5.935825768,1
kind_4,19.6481502,4.05850937,1
kind_3,18.43784466,4.059257193,0
kind_4,17.94945449,4.057169251,0
kind_4,17.74580593,4.057645839,0
kind_4,21.09552876,4.064235918,0
kind_1,31.91481342,5.320842229,1
kind_4,19.17228189,6.424082507,0
kind_3,18.15954699,4.838524227,0
kind_4,22.83198253,6.360070875,0
kind_4,18.17795623,4.057169634,0
kind_1,17.98605487,4.754731218,1
kind_1,17.20936586,6.423668026,1
kind_3,18.12888228,4.057237379,1
kind_1,19.41820649,6.32633573,1
kind_3,17.29335675,4.064406221,0
kind_4,19.25562628,4.068282584,0
kind_3,17.65652847,6.424029869,1
kind_4,26.61166169,4.071024855,1
kind_1,17.1097579,5.698079433,1
kind_3,22.01275997,4.057169113,0
kind_1,17.47717798,6.424112671,1
kind_3,17.21779194,4.068857345,0
kind_4,25.65000547,4.08666179,1
kind_1,19.66818052,6.405161554,1
kind_4,27.70646459,5.863824682,1
kind_3,26.56739888,4.374426282,0
kind_4,17.07816224,6.173496415,0
kind_2,21.87759232,4.125264292,1
kind_3,17.3702848,4.317107922,1
kind_1,19.17042275,4.057200476,0
kind_1,19.65882095,6.401617154,0
kind_2,18.86037882,5.179642839,1
kind_1,17.11232737,4.062626823,0
kind_3,17.03719456,4.057172071,0
kind_4,34.24234239,4.170711317,0
kind_4,17.92285453,6.378392757,0
kind_2,19.84557649,6.424107052,0
kind_2,17.31434246,6.423697849,1
kind_3,17.23160537,6.231826125,0
kind_3,22.98050529,4.146275404,0
kind_3,18.51017357,6.423637889,1
kind_3,19.5737824,6.421112553,1
kind_4,24.25102243,6.423719857,1
kind_1,25.27440006,4.139267825,1
kind_4,23.90125725,6.424113592,0
kind_3,22.96271942,4.061938562,0
kind_1,21.68091981,6.423923217,1
kind_4,17.49973906,4.057297628,1
kind_3,20.61972814,4.067460164,0
kind_1,17.12018793,6.287177624,1
kind_1,20.57713227,5.65534796,1
kind_3,19.5290538,6.417864045,1
kind_3,17.15267592,6.423705167,0
kind_2,19.44097919,4.991291005,1
kind_4,18.43482162,5.020779517,0
kind_3,17.42986087,4.355877443,1
kind_4,17.00292325,6.157362226,1
kind_1,18.98789174,6.42062476,1
kind_2,19.53298262,6.417453295,0
kind_2,17.99235553,4.161760975,1
kind_2,24.04398965,6.423892102,0
kind_1,25.93880021,6.424067445,1
kind_1,17.16162855,5.68360372,1
kind_2,24.19835299,4.071814172,1
kind_2,17.35407023,6.423696433,1
kind_2,18.4343796,6.376721231,0
kind_4,17.91224555,4.057170612,0
kind_2,22.7101297,4.057275655,0
kind_3,22.39046269,4.057189681,0
kind_3,23.46956106,4.057168996,0
kind_4,17.00002765,4.057189187,0
kind_4,20.00466653,4.057351858,0
kind_3,18.52127914,4.069884835,0
kind_2,17.29370077,5.814925622,1
kind_1,23.00290856,4.057272642,0
kind_3,22.5380724,4.058584255,0
kind_1,18.23046864,6.206148554,1
kind_4,22.67780357,4.15438954,0
kind_3,17.54570764,4.05733176,1
kind_2,16.99768876,5.487574518,1
kind_1,23.04185904,6.42337712,1
kind_1,34.40252618,6.149739763,1
kind_2,17.93930422,6.417713703,0
kind_3,18.49892503,4.057356494,0
kind_4,29.40232973,4.057168992,1
kind_1,24.33543538,5.713701567,1
kind_2,17.83314356,4.069643175,0
kind_2,18.02625526,4.377893861,0
kind_1,17.01317657,4.058140377,1
kind_3,30.42392192,4.057652579,0
kind_1,19.65010688,4.057169008,1
kind_2,17.08920128,4.361932936,0
kind_2,18.06546511,4.517410811,0
kind_2,17.74994036,4.057303753,1
kind_3,29.1127208,4.079150071,0
kind_2,18.99884102,6.422148354,1
kind_3,18.02679861,5.39976012,1
kind_3,19.16948665,6.310061735,0
kind_3,18.05904123,4.057171184,1
kind_3,23.82007755,6.380665728,0
kind_3,17.14855593,4.059267734,1
kind_2,22.05013009,4.057175451,0
kind_1,31.90459799,6.269763282,1
kind_1,33.09027321,6.424106333,1
kind_1,36.16554685,4.057171815,0
kind_2,17.03220966,6.217247524,1
kind_3,20.2313848,4.05723514,0
kind_1,17.46960452,4.212758425,1
kind_1,17.59247822,4.367183411,0
kind_1,21.68145742,6.424108346,1
kind_2,21.08946928,4.057182274,0
kind_2,19.1002194,5.551332626,0
kind_1,17.49528695,6.396769685,0
kind_1,18.84578003,6.424113548,1
kind_2,17.13340657,4.057316389,0
kind_3,22.63194619,6.424113732,1
kind_1,23.52432805,5.861980347,1
kind_4,17.02703106,4.057175328,1
kind_3,17.48138149,4.057176331,0
kind_2,21.12286296,4.785701399,0
kind_1,21.12665627,6.424095065,1
kind_2,35.83811166,4.059169836,0
kind_1,17.37463485,6.393622516,1
kind_1,17.47631843,4.058310913,0
kind_4,46.76323289,4.057184615,0
kind_2,18.28721152,6.4240998,0
kind_4,18.96918196,6.080816905,0
kind_3,17.04581955,6.399029252,0
kind_4,24.30022462,6.424113152,0
kind_3,23.69816022,6.424113723,0
kind_3,17.2797543,6.258759981,0
kind_3,18.78955696,5.616491543,0
kind_4,18.18500583,4.057169842,1
kind_3,17.18467701,4.058129658,0
kind_3,18.74900976,6.420242293,0
kind_4,17.92861992,4.057168998,1
kind_2,17.66116179,5.640756698,0
kind_3,16.99735775,4.060037623,0
kind_3,17.07479548,4.639391245,1
kind_2,17.01291651,4.057203369,0
kind_3,23.67895109,4.065753801,0
kind_2,16.99746335,4.076936019,1
kind_3,17.00112549,5.680583297,0
kind_4,40.83609175,4.060139952,0
kind_1,17.02154505,4.057267096,1
kind_4,17.61259685,6.395924776,0
kind_1,17.00168593,5.76138865,0
kind_4,33.99147794,6.12314104,1
kind_2,16.99750537,4.057169023,0
kind_2,17.85478864,4.067617159,0
kind_4,18.19104726,4.057172245,1
kind_2,17.90283279,4.057635414,0
kind_3,17.4580388,4.596741561,1
kind_1,21.58471516,6.42410688,1
kind_1,18.66663748,4.05910108,0
kind_4,17.02261099,6.418011677,1
kind_1,17.09305086,5.360781805,1
kind_3,17.80850003,5.849957586,0
kind_3,17.30010206,6.424112365,0
kind_3,19.69585514,4.208424178,1
kind_2,17.01318473,6.417908423,0
kind_4,17.46250921,4.057643633,0
kind_2,17.13692697,4.161055685,1
kind_1,20.64650495,4.057254445,0
kind_2,17.02860004,6.424112647,0
kind_1,17.32871673,6.42283386,1
kind_3,30.33167428,5.828012493,1
kind_1,17.52467563,6.424056402,1
kind_1,17.06876994,6.419286772,1
kind_3,17.05001359,6.089079978,1
kind_1,17.11176075,6.422663143,1
kind_4,30.75897567,4.732429994,1
kind_1,18.82433818,6.39692955,1
kind_1,17.65370343,6.420800217,1
kind_1,17.02187334,6.360427758,1
kind_3,17.13448721,4.079295356,1
kind_4,18.31468789,4.672640296,1
kind_1,20.17157332,6.424113732,1
kind_2,17.40287308,4.082405285,1
kind_2,31.99234142,6.424113681,0
kind_1,17.85053612,4.221805893,1
kind_3,19.94706331,4.270944382,1
kind_1,19.50801644,6.258990021,1
kind_2,17.08941998,4.567217645,0
kind_4,20.37914326,6.423287012,0
kind_4,21.00356124,6.421851819,0
kind_2,18.32541307,6.052324914,0
kind_3,17.0148318,4.653601361,1
kind_4,17.50922252,6.053271158,0
kind_2,19.89500534,5.479093431,1
kind_1,18.38902323,6.239673442,1
kind_3,20.80536467,6.424112659,0
kind_1,19.34820499,6.418760388,1
kind_3,19.85328512,6.36995022,1
kind_2,20.60749785,6.407343417,1
kind_1,22.05332685,6.247328719,0
kind_2,29.44223837,6.215016773,0
kind_2,18.09839061,4.057201424,0
kind_4,17.44335341,4.05716923,0
kind_1,17.58981513,5.915552851,0
kind_3,22.35108084,4.60892904,0
kind_2,19.8802143,4.880621889,0
kind_1,18.12508736,4.057356395,1
kind_4,33.34642251,4.705117764,0
kind_2,19.89471929,5.780878951,0
kind_1,24.49506009,5.086344698,0
kind_2,20.38768378,6.423910406,0
kind_1,17.08658352,6.405102908,0
kind_1,18.95581804,6.424112007,1
kind_1,17.10269539,6.360370039,1
kind_1,17.22493844,6.357206251,1
kind_3,17.05061012,4.257186534,0
kind_4,17.1488429,4.159637421,0
kind_3,30.89931613,4.057177296,0
kind_3,22.17063774,4.300541155,0
kind_2,22.61098935,6.422915318,0
kind_1,17.14590174,6.416718618,1
kind_1,17.79797187,6.396960582,0
kind_4,18.48201753,4.060541303,1
kind_2,20.22588552,5.880358008,0
kind_2,18.00859465,6.406959457,1
kind_4,17.75206645,4.057459293,1
kind_4,17.88727479,4.096397332,1
kind_2,17.09181377,4.163177529,1
kind_2,18.44058813,6.328257525,0
kind_1,19.15072098,6.423274267,1
kind_2,17.49693484,5.301182529,1
kind_1,17.05419335,4.064716293,1
kind_3,19.48185088,4.057420696,1
kind_1,19.51974519,4.058794048,1
kind_2,20.37372523,4.616775871,1
kind_2,17.77702411,6.404305465,1
kind_1,19.11551763,6.424085561,1
kind_4,17.17067945,4.057609858,0
kind_2,17.51619946,4.252975693,1
kind_3,26.90157654,6.424112373,1
kind_4,17.06499687,4.158518338,1
kind_3,25.679918,4.059164647,0
kind_1,20.00086682,6.424113726,0
kind_4,19.62876633,4.353998953,1
kind_2,19.13242026,5.386461917,1
kind_4,18.22181538,4.05898939,1
kind_2,18.35806759,6.424113471,0
kind_4,18.07992156,6.111378152,1
kind_2,17.254261,6.424082443,1
kind_1,19.11852331,6.42411312,1
kind_4,31.64808756,4.318644234,0
kind_1,25.78619648,6.417088409,1
kind_3,17.896842,4.063019904,1
kind_2,20.47802682,4.058444207,0
kind_2,17.91226196,4.057177961,0
kind_4,17.33071575,4.2584039,1
kind_3,19.89253958,6.424092111,0
kind_2,22.93809388,6.416128535,1
kind_2,30.26439722,6.424064671,1
kind_1,17.8910118,6.424113732,1
kind_2,22.23291605,6.424113717,0
kind_3,17.15167277,6.408891252,0
kind_2,22.26035305,6.404742855,1
kind_1,17.14335935,6.424113731,1
kind_3,29.39234091,4.108556589,0
kind_2,22.50187892,6.423625718,1
kind_4,20.52113096,4.819312935,0
kind_2,17.13974123,4.217214354,1
kind_1,21.99684309,6.381560233,1
kind_3,23.52666942,4.058197512,0
kind_1,21.77325483,6.424091745,0
kind_3,18.3621682,5.193359526,0
kind_4,21.62138071,4.061429962,0
kind_2,17.08079464,4.081693148,0
kind_1,21.20049786,4.085986718,1
kind_2,22.33873187,4.061188367,0
kind_4,18.74337835,4.070810577,0
kind_1,17.1319051,4.480348322,1
kind_4,17.22441396,4.057169352,1
kind_3,18.18600659,6.422790403,0
kind_3,29.31635613,6.42410138,0
kind_4,19.48355967,5.292220598,1
kind_2,40.62389563,4.916948881,0
kind_1,17.03284417,5.467753342,1
kind_1,21.93697589,6.423862835,1
kind_3,21.77117086,4.057377326,0
kind_3,24.14877525,6.411820098,0
kind_4,17.45225447,4.057172437,1
kind_2,26.97810574,4.073125736,1
kind_3,17.81842162,6.424044837,1
kind_1,19.23093849,6.357716416,0
kind_1,17.13027135,6.414900456,1
kind_4,18.3301675,4.058845861,1
kind_1,24.73769213,6.370740001,1
kind_1,42.22806853,6.424107894,1
kind_2,17.13240076,6.4230015,1
kind_3,17.23827454,4.065489607,0
kind_4,17.87829361,4.057204927,1
kind_2,17.10437039,6.419815052,1
kind_2,19.44479662,4.057540583,0
kind_2,18.02275348,6.418478086,0
kind_3,17.53547193,4.059242848,0
kind_1,17.34841276,4.148077566,1
kind_1,17.20220217,4.057207545,0
kind_1,19.5761079,4.057308775,1
kind_4,18.45863553,4.057168992,0
kind_4,16.99824097,4.066596894,0
kind_3,17.35582032,4.612145293,1
kind_1,17.38179838,4.591697211,1
kind_3,18.64136162,4.359847773,1
kind_1,18.16901161,6.23913738,1
kind_3,25.43594706,6.405788122,0
kind_1,24.61386626,6.424043107,1
kind_2,18.09650484,5.408509298,0
kind_3,23.80620251,4.754665257,0
kind_2,17.36506158,4.057199685,0
kind_4,17.96927315,6.228085165,1
kind_2,17.05525112,6.424086341,1
kind_3,22.3202048,4.057230951,0
kind_3,20.27248125,4.065532796,0
kind_1,20.20137821,6.423937185,1
kind_2,17.81068626,6.424054847,0
kind_3,19.35612122,5.325458771,0
kind_1,17.89925697,6.424112388,1
kind_2,17.15596292,4.074910842,0
kind_4,18.81068661,4.551220978,1
kind_1,21.74742931,5.779489685,0
kind_2,24.66110674,6.334784395,0
kind_2,17.77304166,4.112289845,1
kind_4,32.99845617,5.500119534,1
kind_4,17.17981875,4.10418538,1
kind_1,25.2037815,6.418520118,1
kind_1,17.0192363,6.422791419,1
kind_1,25.95730339,6.424047932,1
kind_1,31.95309686,4.05727457,0
kind_1,21.70684854,4.876021937,1
kind_3,18.4599999,5.034041871,0
kind_3,31.29921395,5.371840804,0
kind_3,18.77575422,6.4241133,0
kind_1,17.87887841,6.421316905,0
kind_3,20.28566882,4.087945081,0
kind_1,21.11151578,4.059557448,0
kind_1,22.19629547,6.372306074,0
kind_4,16.99744083,4.0581843,0
kind_4,25.05745964,6.160691697,0
kind_3,17.01404257,6.323426951,1
kind_4,17.16071874,6.407464947,1
kind_4,17.0607044,4.057170345,0
kind_4,17.01218884,4.061745379,1
kind_2,17.00529808,6.319171189,1
kind_3,24.95264334,6.408421735,0
kind_3,16.99948612,4.057281998,0
kind_1,21.64000899,6.424061756,0
kind_4,20.92758695,4.05725489,0
kind_2,17.25374823,4.078187105,0
kind_3,19.30661712,6.338881613,0
kind_3,17.87291472,4.059050873,0
kind_2,17.69979817,6.422182876,0
kind_1,17.47879011,4.609265318,1
kind_3,18.34120276,4.082705002,1
kind_3,23.53433794,6.422571576,0
kind_1,17.82882591,5.754245664,1
kind_2,20.29562658,4.472409567,1
kind_2,17.00124042,5.67865075,0
kind_4,18.77101511,6.28441919,0
kind_3,19.75421814,6.423918023,0
kind_2,17.14494298,5.929089415,0
kind_3,33.46223911,6.424041092,0
kind_1,17.01212958,6.424046051,1
kind_1,17.59472816,6.42411162,1
kind_4,22.04027461,4.057177099,1
kind_1,18.55749739,6.423399264,1
kind_4,17.00152349,4.067795613,1
kind_4,40.32561289,4.057188177,1
kind_2,17.64197349,6.406698294,1
kind_3,18.82958822,4.06273246,1
kind_1,17.20505072,4.456157765,0
kind_3,19.87349655,5.06013284,0
kind_1,29.30234614,6.424104696,1
kind_2,27.26764605,6.418919051,0
kind_1,23.44861657,4.058083457,0
kind_1,25.48545551,6.424113039,1
kind_3,17.71033548,4.059496228,0
kind_3,20.38196997,6.421815077,1
kind_4,17.12632246,6.424090299,1
kind_3,22.786515,6.421715374,0
kind_4,17.54402741,4.100021109,0
kind_4,17.39822862,6.394489492,1
kind_3,24.24236156,4.057793422,0
kind_3,20.17682415,4.057170239,1
kind_2,17.0231374,6.398252534,0
kind_1,25.7119494,6.424113532,0
kind_2,17.17074223,4.152863816,1
kind_1,17.36476402,6.387494799,0
kind_3,22.10401911,6.171247053,0
kind_4,17.69841364,6.423773029,0
kind_4,18.69867235,4.057171296,0
kind_4,21.38582653,6.4239739,1
kind_1,17.04901209,4.064153334,0
kind_1,26.24750259,6.424108195,0
kind_4,39.88829418,4.113639367,1
kind_2,18.4614004,4.057202342,0
kind_3,17.03903008,6.225226051,1
kind_2,23.99423214,6.420747806,1
kind_4,24.3960546,4.336119952,1
kind_3,18.04878174,6.422183364,1
kind_4,17.47721176,5.434725212,0
kind_4,18.36368831,4.058912701,1
kind_4,19.90223213,4.436196123,1
kind_1,17.52097574,6.419263284,1
kind_3,17.00372414,5.19713548,0
kind_3,17.54505022,4.057170502,0
kind_4,19.61432881,5.738717218,0
kind_1,19.72832642,6.423069981,1
kind_1,21.81415518,4.057169019,0
kind_4,44.1831646,6.413859604,0
kind_1,17.55648173,6.351124777,1
kind_1,17.81232999,5.443670652,1
kind_3,19.37229595,4.057951903,1
kind_2,17.50301164,6.408626173,0
kind_2,34.0366157,4.057170786,0
kind_2,17.25721611,4.381713806,0
kind_1,25.44152925,4.063574062,0
kind_3,17.018406,4.057316705,1
kind_1,17.4517467,5.912094677,1
kind_3,21.4693702,4.063305248,1
kind_4,19.06041449,4.070161991,1
kind_1,17.32433406,4.097198815,0
kind_2,27.59891895,4.05745367,1
kind_4,17.62683044,4.057833945,1
kind_4,17.76923274,4.057169286,1
kind_4,16.99757222,4.14650569,0
kind_3,26.18016773,6.422871553,1
kind_3,17.99370793,6.42105124,1
kind_2,22.44220718,4.057170761,0
kind_2,17.33564237,6.378015672,0
kind_1,29.72920938,6.42220096,0
kind_4,18.50236974,6.340310178,1
kind_4,27.85469595,4.05734223,0
kind_1,21.11670836,4.067101502,1
kind_3,39.14586122,6.303040281,0
kind_3,17.01949157,4.057173932,0
kind_2,17.55258522,6.42411276,0
kind_2,23.25389144,4.062461273,0
kind_1,17.91072741,6.291892775,1
kind_4,17.01032943,4.057317683,0
kind_4,27.91158664,4.057181294,1
kind_3,17.24051345,6.424101997,1
kind_4,26.33889619,4.05716902,0
kind_1,17.47903024,4.450363587,1
kind_2,19.65482754,6.422233112,0
kind_3,21.50564404,4.085105391,1
kind_3,21.37332809,4.057787511,1
kind_2,17.97585284,4.268422155,1
kind_2,21.98386501,6.414146978,1
kind_4,27.11148705,6.424074708,0
kind_4,17.79755937,4.064200089,0
kind_1,17.1041009,6.424113624,0
kind_1,18.1756723,6.404807069,1
kind_3,21.11368002,4.057169005,0
kind_1,24.15156775,6.42411362,1
kind_3,18.32133124,4.116647472,0
kind_4,22.1795807,4.05759732,0
kind_1,17.07016332,4.145237176,1
kind_1,17.09943422,6.391034015,1
kind_3,25.08025107,4.05717601,1
kind_1,17.38942526,4.958648891,1
kind_3,17.33805598,4.059075468,0
kind_4,28.26485721,4.082673593,0
kind_3,23.7097885,4.060856059,0
kind_4,21.61502958,4.078439926,0
kind_3,17.10819855,5.683567362,1
kind_4,18.75306977,4.057176159,0
kind_3,17.38705489,4.701799621,0
kind_1,17.75177302,6.424090308,1
kind_3,17.54944396,4.16626583,1
kind_4,18.41436976,4.057169007,0
kind_2,25.40411408,6.424111699,1
kind_1,21.28676653,6.422311833,1
kind_3,18.65940965,4.269193601,1
kind_1,22.61325645,6.424100541,1
kind_4,17.0077291,4.095652304,0
kind_4,18.86997862,4.062933339,1
kind_3,20.30824854,5.715367253,1
kind_1,25.25942825,4.064554061,1
kind_4,19.55942074,6.424113463,0
kind_1,29.13062408,4.057169029,0
kind_2,17.38042181,6.411762906,0
kind_1,17.1308043,6.424112742,1
kind_1,17.00172144,6.422664338,1
kind_3,39.58351696,5.388354134,1
kind_1,39.22205754,4.089904585,0
kind_2,17.04876746,4.139389357,0
kind_3,18.36704255,5.535158217,0
kind_4,19.90196217,4.057253445,1
kind_3,17.28710729,4.057172756,0
kind_2,23.9528556,6.300219381,1
kind_2,17.00160441,6.333493046,1
kind_2,17.04542693,4.312383299,0
kind_2,18.5795037,6.424107029,0
kind_3,19.38779137,4.122090079,1
kind_3,17.05428221,6.240474313,1
kind_3,27.56151185,6.019493724,1
kind_1,17.34305118,6.42411368,1
kind_2,23.41275821,4.078432434,0
kind_1,22.18168409,4.813402737,1
kind_2,17.16430594,6.09953493,1
kind_3,23.48235501,5.394951028,1
kind_1,24.89133661,6.42410374,0
kind_3,18.04286456,4.238322881,1
kind_1,38.36928018,6.423754829,1
kind_4,18.04599335,6.206057359,1
kind_3,18.7628676,4.058161955,0
kind_3,17.60708153,4.460758867,1
kind_3,23.64687051,4.105928806,0
kind_2,19.93384854,6.423803244,0
kind_2,19.45788193,6.078407937,0
kind_4,20.65227503,6.416783855,0
kind_1,32.37382108,6.41981805,1
kind_1,18.17621626,6.424098883,1
kind_1,24.38651604,6.419988385,1
kind_3,17.62486758,5.142156742,0
kind_3,17.81241865,6.1852807,0
kind_3,17.36451717,6.367161436,1
kind_4,16.99775222,4.058464926,0
kind_1,19.90610069,6.424076255,1
kind_4,17.01072136,4.057551655,0
kind_1,20.7818088,4.768590421,0
kind_3,17.00157963,4.057197189,0
kind_4,18.32732682,6.423169316,0
kind_3,17.85903009,4.060681612,0
kind_4,17.15941777,4.081513784,1
kind_2,31.88252816,6.353006928,0
kind_2,19.28435096,6.423398886,1
kind_2,23.08635791,4.057379651,1
kind_3,16.998029,6.166716838,0
kind_3,18.38385016,5.01195752,0
kind_3,17.08445221,4.057282898,0
kind_3,20.04971262,4.057170421,1
kind_2,17.0528935,6.413422674,0
kind_1,32.00314749,4.057174286,0
kind_1,18.30266837,6.424111969,1
kind_3,20.62082284,4.057895565,0
kind_4,23.2854559,4.058686917,0
kind_1,31.38114116,4.35977427,1
kind_1,18.10109454,6.423959349,1
kind_2,17.00176416,6.336554989,0
kind_2,24.70243312,6.422913141,0
kind_1,23.30991241,4.061112412,0
kind_1,18.58643355,6.424111675,1
kind_4,18.41573078,5.811037374,1
kind_2,18.26285218,5.774144353,0
kind_3,23.17011725,4.057216792,0
kind_1,17.04917282,6.17369413,1
kind_2,32.56958386,4.065770962,0
kind_1,22.0109978,4.158252796,0
kind_4,22.89867681,4.693646121,1
kind_4,19.46162416,6.392182033,0
kind_2,19.5122414,4.616740056,1
kind_3,18.68221365,4.08229705,0
kind_1,20.47098683,6.422685345,1
kind_4,17.49950776,4.318084332,1
kind_2,17.12919535,6.406250955,0
kind_2,18.15787024,4.724192653,1
kind_2,23.91883641,4.064972248,1
kind_3,17.60255125,6.418598799,1
kind_1,18.41265773,6.369051763,1
kind_1,16.99807232,6.421555928,1
kind_4,19.27135197,5.171179557,0
kind_3,42.90556639,4.057283219,1
kind_1,18.56239332,6.423959013,1
kind_1,17.7779933,6.24982652,1
kind_3,21.14783799,6.332542576,1
kind_3,25.28479974,4.152797162,1
kind_4,17.49441361,6.23250106,1
kind_4,30.29032473,4.145880285,1
kind_1,19.47376083,6.331391318,1
kind_2,17.18754131,4.057182883,0
kind_2,17.43449721,5.728230349,1
kind_3,17.54730041,6.299436703,0
kind_2,17.32500289,4.34216777,0
kind_1,17.58114898,6.424040026,1
kind_4,16.99732375,4.057934958,1
kind_2,17.58024506,5.198566677,1
kind_2,18.66569943,6.42386271,1
kind_2,17.32385895,4.058904058,1
kind_3,20.36757058,6.090262485,0
kind_4,17.79974811,4.309488285,0
kind_3,19.66508488,4.288071564,1
kind_3,33.04194279,4.532750649,0
kind_1,25.47924854,6.421217426,1
kind_2,18.00673444,4.061095049,0
kind_3,22.15854217,6.423917654,0
kind_2,17.09030345,5.166952524,1
kind_4,17.23320679,5.516686298,0
kind_3,22.13266762,4.057349509,1
kind_3,21.38770058,5.505175072,1
kind_2,17.25000561,4.063600195,0
kind_4,24.75712649,6.422853685,0
kind_3,19.00706869,6.201216003,0
kind_1,18.86611353,6.419060973,1
